index wavelength species expot  loggf logeps e_stat       eqw     e_eqw   fwhm e_Teff e_logg   e_vt   e_MH  e_sp e_sys e_tot weight
  519     4397.0    39.1   nan    nan  0.377  0.075 -9999.000 -9999.000  0.137  0.024  0.204 -0.028  0.033 0.210 0.100 0.245 16.704
  520     4208.0    40.1   nan    nan  1.165  0.091 -9999.000 -9999.000  0.133 -0.000  0.256  0.007  0.007 0.256 0.100 0.289 11.936
  521     4554.0    56.1   nan    nan  0.704  0.044 -9999.000 -9999.000  0.141  0.075  0.018 -0.056  0.066 0.116 0.200 0.235 18.031
  523     5854.0    56.1   nan    nan  0.632  0.068 -9999.000 -9999.000  0.217  0.020  0.185 -0.055  0.060 0.203 0.200 0.293 11.642
  524     6142.0    56.1   nan    nan  0.711  0.062 -9999.000 -9999.000  0.211  0.038  0.125 -0.090  0.059 0.170 0.200 0.270 13.756
  525     6496.0    56.1   nan    nan  0.728  0.090 -9999.000 -9999.000  0.229  0.056  0.158 -0.075  0.066 0.195 0.200 0.294 11.595
  526     4086.0    57.1   nan    nan -0.331  0.123 -9999.000 -9999.000  0.147 -0.000  0.222 -0.014  0.049 0.228 0.100 0.278 12.985
  527     4122.0    57.1   nan    nan -0.364  0.099 -9999.000 -9999.000  0.144  0.000  0.208 -0.001  0.046 0.213 0.100 0.255 15.368
  528     4334.0    57.1   nan    nan -0.447  0.078 -9999.000 -9999.000  0.144  0.038  0.195 -0.004  0.056 0.206 0.100 0.242 17.110
  529     4430.0    57.1   nan    nan -0.369  0.098 -9999.000 -9999.000  0.138  0.058  0.180  0.002  0.074 0.203 0.100 0.247 16.416
  530     4921.0    57.1   nan    nan -0.346  0.054 -9999.000 -9999.000  0.151  0.047  0.185 -0.009  0.065 0.201 0.100 0.231 18.692
  531     4922.0    57.1   nan    nan -0.359  0.054 -9999.000 -9999.000  0.151  0.044  0.188 -0.008  0.065 0.204 0.100 0.233 18.358
  532     4078.0    66.1   nan    nan  0.131  0.112 -9999.000 -9999.000  0.144 -0.000  0.157 -0.053  0.016 0.166 0.100 0.224 19.949
  533     4102.0    66.1   nan    nan  0.123  0.117 -9999.000 -9999.000  0.146 -0.020  0.170 -0.041 -0.041 0.181 0.100 0.237 17.755
  534     4129.0    63.1   nan    nan -0.831  0.058 -9999.000 -9999.000  0.141  0.031  0.232  0.002  0.057 0.241 0.100 0.267 14.012
  535     4205.0    63.1   nan    nan -0.668  0.061 -9999.000 -9999.000  0.133  0.041  0.236  0.024  0.064 0.249 0.100 0.275 13.191
  536     4435.0    63.1   nan    nan -0.706  0.044 -9999.000 -9999.000  0.140  0.061  0.184 -0.010  0.061 0.204 0.100 0.231 18.710
  538     6645.0    63.1   nan    nan -0.732  0.123 -9999.000 -9999.000  0.204 -0.038  0.197 -0.007  0.055 0.208 0.100 0.261 14.624
  539     3877.0   607.0   nan    nan  6.305  0.022 -9999.000 -9999.000  0.142  0.218 -0.022  0.000  0.156 0.269 0.300 0.404  6.138
  484     6300.0     8.0   nan    nan  7.833    nan       nan       nan    nan    nan    nan    nan    nan   nan   nan   nan    nan
